rust_file	parity_claim	c_source	rust_lines	verdict	claim_check	cover_pct	patterns	note	risk	best
src/net/netfilter/nft_last.rs	complete	net/netfilter/nft_last.c	250	PARTIAL	ok	50	P2,P3	Packet timestamp tracking structs and update logic; no netfilter integration.	None	
src/net/netfilter/nft_numgen.rs	complete	net/netfilter/nft_numgen.c	328	PARTIAL	ok	60	P2,P3	Number generator eval with counter state; missing netlink parse callbacks.	None	
src/net/netfilter/nft_range.rs	complete	net/netfilter/nft_range.c	313	PARTIAL	ok	50	P2,P3	Range comparison logic for nftables; lacks expression type registration.	None	
src/net/netfilter/nft_reject.rs	complete	net/netfilter/nft_reject.c	265	SHELL	ok	30	P1,P2	Reject reason constants; minimal evaluation logic present.	None	
src/net/netfilter/nft_reject_inet.rs	complete	net/netfilter/nft_reject_inet.c	154	PARTIAL	ok	50	P2,P3	IPv4/IPv6 reject evaluation; missing ICMP/ICMPv6 payload construction.	Incorrect error responses	
src/net/netfilter/xt_AUDIT.rs	complete	net/netfilter/xt_AUDIT.c	147	PARTIAL	ok	50	P2,P3	Audit logging target with proto/addr tracking; no audit subsystem integration.	None	
src/net/netfilter/xt_CHECKSUM.rs	complete	net/netfilter/xt_CHECKSUM.c	202	PARTIAL	ok	50	P2,P3	Checksum fill logic for UDP; missing skb_checksum_help and GSO integration.	Checksums may be incorrect	
src/net/netfilter/xt_CLASSIFY.rs	complete	net/netfilter/xt_CLASSIFY.c	116	SHELL	ok	20	P1,P2	QoS class marker constants; no skb priority assignment.	None	
src/net/netfilter/xt_LOG.rs	complete	net/netfilter/xt_LOG.c	225	PARTIAL	ok	50	P2,P3	Packet header logging with prefix; skips syslog integration.	None	
src/net/netfilter/xt_NFLOG.rs	complete	net/netfilter/xt_NFLOG.c	173	PARTIAL	ok	50	P2,P3	NFLOG target with group/prefix; netlink queue integration absent.	None	
src/net/netfilter/xt_NFQUEUE.rs	complete	net/netfilter/xt_NFQUEUE.c	356	PARTIAL	ok	40	P2,P3	NFQUEUE verdict selection; verdict queueing mechanism missing.	Packets not properly queued	
src/net/netfilter/xt_TCPOPTSTRIP.rs	complete	net/netfilter/xt_TCPOPTSTRIP.c	230	PARTIAL	ok	50	P2,P3	TCP option removal logic; skb manipulation and packet reconstruction absent.	Options may not be properly stripped	
src/net/netfilter/xt_comment.rs	complete	net/netfilter/xt_comment.c	73	SHELL	ok	15	P1	Comment string storage only; no match logic.	None	
src/net/netfilter/xt_connlabel.rs	complete	net/netfilter/xt_connlabel.c	182	PARTIAL	ok	50	P2,P3	Connlabel matching with set/unset; missing conntrack lifecycle hooks.	None	
src/net/netfilter/xt_cpu.rs	complete	net/netfilter/xt_cpu.c	81	SHELL	over	30	P1,P2,P3,P7	Constants and struct mirroring; pure XOR matching logic extracted but no sk_buff handling or CPU extraction via smp_processor_id() call site.	Missing actual CPU ID retrieval from context; test only checks source strings.	
src/net/netfilter/xt_devgroup.rs	complete	net/netfilter/xt_devgroup.c	152	SHELL	over	35	P2,P3,P7	Inverted mismatch logic correctly translated, but missing xt_in/xt_out device group extraction and hook-mask validation against actual protocol families.	Detached from kernel's xt_in/xt_out device accessors; functions take hardcoded group values instead of extracting from device.	
src/net/netfilter/xt_dscp.rs	complete	net/netfilter/xt_dscp.c	140	SHELL	over	40	P1,P2,P3,P7	Pure DSCP/TOS bit-shifting and masking logic preserved; missing IPv4/IPv6 header parsing via ipv4_get_dsfield/ipv6_get_dsfield and per-protocol match registration.	Input (dsfield byte) must be pre-extracted; no ipv4_hdr/ipv6_hdr integration.	
src/net/netfilter/xt_esp.rs	complete	net/netfilter/xt_esp.c	162	SHELL	over	35	P2,P3,P7	SPI range matching and fragment handling logic correct; missing skb_header_pointer and actual ESP header dereferencing (spi extraction from header_spi parameter).	Caller must provide parsed SPI; cannot extract from packet directly.	
src/net/netfilter/xt_helper.rs	complete	net/netfilter/xt_helper.c	147	SHELL	over	30	P1,P2,P3,P7	Constants and struct shapes mirrored; matching logic thin—missing actual nf_ct_helper lookup and conntrack integration.	No conntrack access; functions take pre-looked-up helper booleans instead of performing actual lookups.	
src/net/netfilter/xt_hl.rs	complete	net/netfilter/xt_hl.c	205	SHELL	over	35	P1,P2,P3,P7	TTL/hop-limit comparison and IPv4/IPv6 dispatch logic present, but missing ip_hdr/ipv6_hdr accessor calls and actual packet parsing.	TTL value must be passed in; no header access.	
src/net/netfilter/xt_ipcomp.rs	complete	net/netfilter/xt_ipcomp.c	147	SHELL	over	30	P1,P2,P3,P7	Constants and IPCOMP protocol matching logic; missing actual IPComp header parsing and SPI extraction.	Caller supplies pre-extracted protocol; no packet parsing.	
src/net/netfilter/xt_iprange.rs	complete	net/netfilter/xt_iprange.c	211	SHELL	over	40	P2,P3,P7	IP range matching with source/dest/invert logic is complete; missing IPv4/IPv6 header parsing and actual IP extraction from packet.	Caller must provide pre-extracted IPs; no header access.	
src/net/netfilter/xt_length.rs	complete	net/netfilter/xt_length.c	110	SHELL	over	35	P1,P2,P3,P7	Packet length comparison logic correct; missing actual skb length accessor and packet size extraction from socket buffer.	Caller must pass length; no skb access.	
src/net/netfilter/xt_limit.rs	complete	net/netfilter/xt_limit.c	246	PARTIAL	over	50	P2,P3,P4	Token bucket rate-limit logic with credit tracking and jiffy-based delays correctly ported; missing per-connection state management and alloc_priv callbacks.	No per-connection tracking; test supplies state directly instead of leveraging kernel's xt_mtchk lifecycle.	
src/net/netfilter/xt_mac.rs	complete	net/netfilter/xt_mac.c	154	SHELL	over	30	P1,P2,P3,P7	MAC address comparison logic; missing eth_hdr and actual packet MAC extraction.	Caller supplies pre-extracted MACs; no packet access.	
src/net/netfilter/xt_mark.rs	complete	net/netfilter/xt_mark.c	146	SHELL	over	35	P1,P2,P3,P7	Packet mark matching with AND/XOR operations; missing skb->mark access and actual mark extraction.	Mark value supplied externally; no skb integration.	
src/net/netfilter/xt_nfacct.rs	complete	net/netfilter/xt_nfacct.c	142	SHELL	over	25	P1,P2,P7	Accounting name registration shape; missing nfacct_ct_helper lookup, actual counter increment, and netlink-based result retrieval.	No accounting backend; just data structures.	
src/net/netfilter/xt_osf.rs	complete	net/netfilter/xt_osf.c	87	SHELL	over	30	P1,P2,P3,P7	OS fingerprint matching basics; missing actual TCP/IP header parsing and nf_osf_match_packet backend calls.	No TCP options parsing; signature matching delegated to undefined helper.	
src/net/netfilter/xt_pkttype.rs	complete	net/netfilter/xt_pkttype.c	120	SHELL	over	30	P1,P2,P3,P7	Packet type classification logic (UNICAST/MULTICAST/BROADCAST); missing skb->pkt_type accessor and layer-2 type derivation.	Type value supplied by caller; no packet introspection.	
src/net/netfilter/xt_quota.rs	complete	net/netfilter/xt_quota.c	129	SHELL	over	35	P1,P2,P3,P7	Byte quota comparison and decrement logic; missing actual packet size integration and per-user quota entry management.	Quota value passed in; no actual quota table.	
src/net/netfilter/xt_rateest.rs	complete	net/netfilter/xt_rateest.c	288	PARTIAL	over	45	P2,P3,P4,P7	Rate estimation state machine with smoothing and backoff; missing actual ratenl netlink module and per-flow state management.	No netlink backend for retrieving estimates; state passed by caller.	
src/net/netfilter/xt_realm.rs	complete	net/netfilter/xt_realm.c	98	SHELL	over	30	P1,P2,P3,P7	Realm matching comparison; missing dst->tclassid extraction and routing domain integration.	Realm ID supplied externally; no routing lookup.	
src/net/netfilter/xt_state.rs	complete	net/netfilter/xt_state.c	121	SHELL	over	35	P1,P2,P3,P7	Conntrack state bit matching; missing nf_conntrack_get and actual connection state lookup.	State bits passed by caller; no conntrack access.	
src/net/netfilter/xt_statistic.rs	complete	net/netfilter/xt_statistic.c	153	PARTIAL	over	45	P2,P3,P4,P7	Probabilistic and every-Nth-packet matching logic correct; missing per-connection state table and incremental counter storage.	Counter passed by caller; no persistent state management across packets.	
src/net/netfilter/xt_string.rs	complete	net/netfilter/xt_string.c	189	PARTIAL	over	50	P2,P3,P4,P7	String pattern matching with offset and algorithm selection (BM/KMP); missing actual packet payload search and algorithm runtime integration.	No algorithm dispatch to kernel search implementations.	
src/net/netfilter/xt_tcpmss.rs	complete	net/netfilter/xt_tcpmss.c	174	SHELL	over	35	P1,P2,P3,P7	TCP MSS option matching and PMTUD logic; missing tcp_hdr parsing and actual option extraction.	MSS value supplied; no TCP option parsing.	
src/net/netfilter/xt_trace.rs	complete	net/netfilter/xt_TRACE.c	95	STUB	ok	10	P2,P7	Trace marking—mostly data structures; functional logic is event-emission which is stubbed.	Just payload structure; tracing backend missing.	
src/net/netfilter/xt_u32.rs	complete	net/netfilter/xt_u32.c	263	PARTIAL	over	55	P3,P4,P7	Byte-sequence matching with location operators (AND, shifts, AT) and 32-bit value ranges is faithfully implemented; missing actual packet access (skb->data/len integration).	Packet data passed as slice; no protocol-specific header skipping.	
src/net/netlabel/mod.rs	partial	net/netlabel	5	INDEX	ok	0		Aggregator/index module.	N/A	
src/net/netlabel/netlabel_user.rs	complete	net/netlabel/netlabel_user.c	136	PARTIAL	over	35	P3,P7	Netlink init sequence and audit log start logic; missing actual audit_log_start, genl_init component calls, and audit_log_format/audit_log_subj_ctx integration.	No audit logging backend; audit_buffer created but never formatted or sent.	
src/net/nfc/af_nfc.rs	complete	net/nfc/af_nfc.c	145	PARTIAL	over	60	P2,P3,P5	NFC protocol family registration table with slot management and socket creation checks; control flow tracks C closely with Result-based error handling; missing actual proto_register/module_get calls.	create_errno simulated; no real module reference-counting.	
src/net/nfc/hci/llc_nop.rs	complete	net/nfc/hci/llc_nop.c	149	PARTIAL	over	55	P2,P3,P7	NOP LLC (Link Layer Control) operations table and stub callbacks; missing actual frame transmission and receive handlers.	All ops are no-ops; no actual packet forwarding.	
src/net/nfc/hci/mod.rs	partial	net/nfc/hci	5	INDEX	ok	0		Aggregator/index module.	N/A	
src/net/nfc/mod.rs	partial	net/nfc	7	INDEX	ok	0		Aggregator/index module.	N/A	
src/net/nfc/nci/lib.rs	complete	net/nfc/nci/lib.c	108	CONSTS	ok	5	P1	NCI (NFC Controller Interface) protocol constants only; no functional code.	N/A	
src/net/nfc/nci/mod.rs	partial	net/nfc/nci	6	INDEX	ok	0		Aggregator/index module.	N/A	
src/net/niche.rs	partial	net	2095	PARTIAL	over	45	P1,P2,P3	MPLS GSO, IOAM6, and MIP6 registration and boot constants; packet processing stubs for SkBuff egress; missing actual segmentation, trace event emission, and xfrm/mobility header filtering.	Packet processing functions are no-ops or incomplete; no actual GSO/IOAM/MIP6 logic.	
src/net/openvswitch/dp_notify.rs	complete	net/openvswitch/dp_notify.c	131	PARTIAL	over	40	P2,P3,P7	Datapath vport detachment logic and device event classification; missing work queue integration, vport operations, and genl_set_err/genlmsg_multicast calls.	Event handlers simulate detach state but do not actually notify userspace or trigger work queues.	
src/net/openvswitch/mod.rs	partial	net/openvswitch	7	INDEX	ok	0		Aggregator/index module.	N/A	
src/net/openvswitch/openvswitch_trace.rs	complete	net/openvswitch/openvswitch_trace.c	34	STUB	ok	5	P2	Trace event declaration; no tracing backend.	Stub only.	
src/net/openvswitch/vport_gre.rs	complete	net/openvswitch/vport-gre.c	140	PARTIAL	over	50	P2,P3,P7	GRE tunnel encapsulation/decapsulation with IPv4/IPv6 support and checksum handling; missing actual packet allocation, IP header assembly, and device output integration.	Packet building logic present but no actual skb allocation or transmission.	
src/net/phonet/mod.rs	partial	net/phonet	5	INDEX	ok	0		Aggregator/index module.	N/A	
src/net/phonet/sysctl.rs	complete	net/phonet/sysctl.c	127	SHELL	over	30	P1,P2,P3	Sysctl value validation and range checking logic; missing seqlock protection, proc_dointvec_minmax integration, and actual sysctl table registration.	No concurrent-read safety; range validation logic only.	
src/net/rds/ib_stats.rs	complete	net/rds/ib_stats.c	98	PARTIAL	ok	50	P1,P3	Per-CPU statistics aggregation with summation across CPUs; missing for_each_online_cpu iteration and actual per-CPU stats table access via DEFINE_PER_CPU.	Stats summed but no live CPU iteration; test supplies hardcoded data.	
src/net/rds/mod.rs	partial	net/rds	7	INDEX	ok	0		Aggregator/index module.	N/A	
src/net/rds/sysctl.rs	complete	net/rds/sysctl.c	106	SHELL	over	35	P1,P2,P3	RDS sysctl table and min/max bound checking; missing proc_dointvec integration and actual sysctl registration.	Bounds logic present but no proc handler calls.	
src/net/rds/tcp_stats.rs	complete	net/rds/tcp_stats.c	110	SHELL	over	35	P1,P3	TCP stats structure and increment/add operations; missing actual statistics collection sites and per-connection stats storage.	Stats incremented but never collected from live connections.	
src/net/rtnetlink.rs	complete	net	162	PARTIAL	over	50	P3,P4,P5	Rtnetlink message construction and device list operations with Result-based error handling; missing actual netlink socket binding, message serialization, and kernel device list integration.	Message structures built but not transmitted over netlink socket.	
src/net/rxrpc/call_state.rs	complete	net/rxrpc/call_state.c	218	PARTIAL	over	60	P2,P3,P4	RxRPC call state machine and completion tracking with atomics-based wakeup counters; missing wake_up(&call->waitq), rxrpc_notify_socket, and actual trace_rxrpc_call_complete integration.	State tracked but no actual task wakeups or notifications sent.	
src/net/rxrpc/insecure.rs	complete	net/rxrpc/insecure.c	155	PARTIAL	over	55	P2,P3,P4	Insecure RxRPC packet handling and authentication stubs; missing actual skb parsing and rxrpc_send_abort_packet calls.	Abort logic present but no actual packet transmission.	
src/net/rxrpc/local_event.rs	complete	net/rxrpc/local_event.c	153	PARTIAL	over	45	P2,P3	Local transport event handlers (idle, delayed ACK timeouts); missing actual timer manipulation and socket event delivery.	Event logic sketched but no actual kernel event integration.	
src/net/rxrpc/misc.rs	complete	net/rxrpc/misc.c	72	CONSTS	ok	5	P1	RxRPC tuning constants and helper macros only; no functional code.	N/A	
src/net/rxrpc/mod.rs	partial	net/rxrpc	11	INDEX	ok	0		Aggregator/index module.	N/A	
src/net/rxrpc/skbuff.rs	complete	net/rxrpc/skbuff.c	147	PARTIAL	over	50	P2,P3	RxRPC socket buffer helper functions (ACK/DATA header parsing); missing actual skb data access and protocol parsing.	Parsing logic sketched; no actual packet data iteration.	
src/net/rxrpc/txbuf.rs	complete	net/rxrpc/txbuf.c	136	PARTIAL	over	55	P2,P3	Transmission buffer state machine and retransmit logic; missing actual packet enqueue and transmission callbacks.	State transitions present but no actual packet xmit.	
src/net/rxrpc/utils.rs	complete	net/rxrpc/utils.c	125	PARTIAL	over	45	P3	Utility functions for RxRPC (checksum, sequence comparison, timeouts); missing actual checksum computation and timeout scheduler integration.	Logic skeletons only; no kernel integration.	
src/net/sched/act_meta_mark.rs	complete	net/sched/act_meta_mark.c	109	SHELL	over	40	P2,P3,P7	IFE mark metadata encode/decode with network byte order; missing ife_encode_meta_u32, ife_check_meta_u32, and actual metadata table registration.	Encoding/decoding logic correct but no kernel helper calls.	
src/net/sched/act_meta_skbprio.rs	complete	net/sched/act_meta_skbprio.c	112	SHELL	over	40	P2,P3,P7	IFE skb priority metadata encode/decode; similar to skbmark—missing ife helper integration.	Same as act_meta_mark: logic only, no kernel integration.	
src/net/sched/act_meta_skbtcindex.rs	complete	net/sched/act_meta_skbtcindex.c	106	SHELL	over	40	P2,P3,P7	IFE skb TC index metadata; same encode/decode pattern as other IFE modules—missing ife helper calls.	Consistent with IFE metadata modules: standalone logic.	
src/net/sched/em_cmp.rs	complete	net/sched/em_cmp.c	170	PARTIAL	over	65	P1,P2,P3,P7	Pure logic extraction: em_cmp_match faithfully translates C algorithm but detaches from tcf_ematch kernel plumbing; takes skb slice instead of integrating with kernel context.	Signature mismatch: C version works on tcf_ematch+tcf_pkt_info context; Rust works on bare slices.	Source-text test (P7) validates C constants; behavior test checks actual matching.
src/net/sched/em_nbyte.rs	complete	net/sched/em_nbyte.c	160	PARTIAL	over	70	P1,P2,P3,P5,P7	em_nbyte_change+em_nbyte_match extracted as pure logic; uses Result<> for errors (P5 idiom). Missing kmalloc/memory integration.	em_nbyte_change assumes allocation success via bool flag instead of kernel allocator.	
src/net/sched/em_u32.rs	complete	net/sched/em_u32.c	106	PARTIAL	over	60	P1,P2,P3,P7	em_u32_match algorithm is correct but takes network_header as param instead of reading from skb context.	Caller must provide network_header; C version extracts from skb_network_header().	
src/net/sched/mod.rs	partial	net/sched	11	INDEX	ok	0		Aggregator module; re-exports em_cmp, em_nbyte, em_u32, sch_blackhole and three meta_* modules.		
src/net/sched/sch_blackhole.rs	complete	net/sched/sch_blackhole.c	68	SHELL	over	20	P1,P2,P8	Only constants + struct shapes + trivial stubs; no actual queue discipline logic.	Claim 'complete' but missing all qdisc initialization, enqueue/dequeue lifecycle.	
src/net/sctp/mod.rs	partial	net/sctp	5	INDEX	ok	0		Aggregator for SCTP objcnt module.		
src/net/sctp/objcnt.rs	complete	net/sctp/objcnt.c	82	PARTIAL	over	50	P1,P3,P5,P7	Sequence iteration (seq_start, seq_next) and formatting logic present; detached from proc_create integration.	sctp_dbg_objcnt_init is a stub that just returns input bool.	
src/net/skbuff.rs	complete	net	241	PARTIAL	ok	70	P2,P3,P4,P5	sk_buff struct and copy-on-write logic faithfully translated; real implementation of alloc_skb, expand_head, skb_clone.		Arc-based COW replaces kernel refcounting idiomatically.
src/net/smc/mod.rs	partial	net/smc	5	INDEX	ok	0		Aggregator for SMC smc_tracepoint module.		
src/net/smc/smc_tracepoint.rs	complete	net/smc/smc_tracepoint.c	36	CONSTS	over	10	P1,P2	Tracepoint metadata only; no code generation logic.		
src/net/socket.rs	partial	net/socket.c	7157	PARTIAL	ok	50	P1,P2,P3,P4,P6	Large (7157 lines, 251 fns) kernel socket integration. Real state machine, lock ordering, but misses many C socket ops. Uses Arc/Mutex (P5 patterns) but also i32 errno returns (P6).	251 claimed functions but many are stubs or incomplete.	SocketPidRef uses Drop/Clone to manage kernel pid refcount idiomatically.
src/net/sunrpc/auth_gss/mod.rs	partial	net/sunrpc/auth_gss	5	INDEX	ok	0		Aggregator for trace module.		
src/net/sunrpc/auth_gss/trace.rs	complete	net/sunrpc/auth_gss/trace.c	39	CONSTS	over	10	P1,P2	Tracepoint metadata struct only.		
src/net/sunrpc/mod.rs	partial	net/sunrpc	6	INDEX	ok	0		Aggregator.		
src/net/sunrpc/xprtrdma/mod.rs	partial	net/sunrpc/xprtrdma	5	INDEX	ok	0		Aggregator.		
src/net/sunrpc/xprtrdma/module.rs	complete	net/sunrpc/xprtrdma/module.c	194	PARTIAL	ok	55	P1,P2,P3,P4	194 lines; module init/exit logic and struct defs present; detached from full RPC transport plumbing.		
src/net/syscalls.rs	partial	net	7127	PARTIAL	ok	55	P1,P3,P4,P5,P6	Large (7127 lines, 310 unsafe lines). Socket syscall glue: fd table, UAPI marshalling, ioctl dispatch. Heavy use of unsafe (310 lines) for uaccess.	High unsafe count suggests many FFI boundaries; P6 patterns (errno i32 returns instead of Result).	Systematic cmsg/ancillary data parsing with bounds checks.
src/net/tcp.rs	complete	net	289	PARTIAL	ok	65	P2,P3,P4,P5	TCP state machine (TcpState enum, TcpConnection struct) + CUBIC congestion control. Pure algorithm; detached from socket integration.		Idiomatic use of Rust enums for TCP states; CUBIC logic is clean.
src/net/tipc/eth_media.rs	complete	net/tipc/eth_media.c	161	PARTIAL	ok	60	P1,P2,P3,P4	161 lines; TIPC Ethernet media handlers. Real enable/disable/send logic present.		
src/net/tipc/ib_media.rs	complete	net/tipc/ib_media.c	139	PARTIAL	ok	60	P1,P2,P3,P4	139 lines; TIPC InfiniBand media handlers. Structure mirrors eth_media.		
src/net/tipc/mod.rs	partial	net/tipc	7	INDEX	ok	0		Aggregator.		
src/net/tipc/sysctl.rs	complete	net/tipc/sysctl.c	121	PARTIAL	ok	50	P1,P3,P4	121 lines; sysctl proc handlers for TIPC parameters.		
src/net/tls/mod.rs	partial	net/tls	6	INDEX	ok	0		Aggregator.		
src/net/tls/tls_proc.rs	complete	net/tls/tls_proc.c	97	PARTIAL	ok	50	P1,P2,P3	97 lines; TLS proc interface minimal stubs.		
src/net/tls/trace.rs	complete	net/tls/trace.c	31	CONSTS	over	10	P1,P2	Tracepoint metadata only.		
src/net/udp.rs	complete	net	223	PARTIAL	ok	65	P2,P3,P4,P5	223 lines; UDP datagram handling and GSO planning. Pure payload logic; detached from socket integration.		udp_gso_plan uses Result-based error handling with saturating arithmetic.
src/net/uevent.rs	complete	net	314	PARTIAL	ok	70	P3,P4,P5	314 lines; NETLINK_KOBJECT_UEVENT message builder. UeventAction enum, message formatting. Real kernel integration.		Elegant action-to-string mapping; NUL-separated record formatting.
src/net/unix.rs	partial	net/unix	6	INDEX	ok	0		Aggregator.		
src/net/unix/sysctl_net_unix.rs	complete	net/unix/sysctl_net_unix.c	107	PARTIAL	ok	55	P1,P2,P3	107 lines; Unix domain socket sysctl handlers.		
src/net/virtio_net.rs	partial	drivers/net/virtio_net.c	10	STUB	over	5	P1,P8	10 lines; single const string pointing to vendor source. Indicates module load constraint, not implementation.	Claim 'partial' but file only contains reference comment.	
src/net/vmw_vsock/af_vsock_tap.rs	complete	net/vmw_vsock/af_vsock_tap.c	123	PARTIAL	ok	65	P1,P2,P3,P4	123 lines; vSocket TAP device handlers. Real send/receive logic.		
src/net/vmw_vsock/mod.rs	partial	net/vmw_vsock	6	INDEX	ok	0		Aggregator.		
src/net/vmw_vsock/vsock_addr.rs	complete	net/vmw_vsock/vsock_addr.c	137	PARTIAL	ok	70	P1,P2,P3,P4,P5	137 lines; vSocket address parsing and formatting. Idiomatic Result-based parsing.		Systematic address family dispatching with Result types.
src/net/wire.rs	partial	net/ethernet,	796	DIVERGENT	under	40	P3,P4,P6,P11	796 lines; custom wire/Ethernet/IPv4 stack NOT a direct C translation (vendor/linux/net/ethernet claimed but no 1-to-1 mapping). TCP state machine, ARP, IP forwarding. Significant original implementation.	Silent subset: claims partial but is custom implementation; tcp_connect/send use i32 error codes (P6).	
src/net/wireless/ap.rs	complete	net/wireless/ap.c	208	PARTIAL	ok	70	P1,P2,P3,P4,P5	208 lines; cfg80211 AP stop path. Real control flow: link iteration, state updates.		Generic const N for multi-link support; Result-based error aggregation.
src/net/wireless/ethtool.rs	complete	net/wireless/ethtool.c	65	PARTIAL	ok	60	P1,P2,P3	65 lines; ethtool handler stubs.		
src/net/wireless/michael-mic.rs	complete	net/wireless/michael-mic.c	144	FULL	ok	95	P3,P4,P5	144 lines; Michael MIC crypto algorithm faithfully translated. Pure computation: michael_block, michael_mic_hdr, michael_mic. Tests verify output.		Idiomatic byte manipulation with le16/le32 helpers; wrapping_add for overflow handling.
src/net/wireless/mod.rs	partial	net/wireless	11	INDEX	ok	0		Aggregator.		
src/net/wireless/ocb.rs	complete	net/wireless/ocb.c	146	PARTIAL	ok	55	P1,P2,P3	146 lines; cfg80211 OCB (Outside Context of BSS) mode handlers.		
src/net/wireless/tests/mod.rs	partial	net/wireless/tests	6	INDEX	ok	0		Test aggregator.		
src/net/wireless/tests/module.rs	complete	net/wireless/tests/module.c	31	PARTIAL	ok	50	P1,P2,P3	31 lines; wireless module init stubs.		
src/net/wireless/tests/util.rs	complete	net/wireless/tests/util.c	125	PARTIAL	ok	60	P1,P2,P3,P5	125 lines; wireless test utility functions. Real message building, parsing logic.		
src/net/wireless/trace.rs	complete	net/wireless/trace.c	31	CONSTS	over	10	P1,P2	Tracepoint metadata.		
src/net/x25/mod.rs	partial	net/x25	5	INDEX	ok	0		Aggregator.		
src/net/x25/sysctl_net_x25.rs	complete	net/x25/sysctl_net_x25.c	110	PARTIAL	ok	50	P1,P2,P3	110 lines; X.25 sysctl handlers.		
src/net/xdp/mod.rs	partial	net/xdp	5	INDEX	ok	0		Aggregator.		
src/net/xdp/xsk_queue.rs	complete	net/xdp/xsk_queue.c	114	PARTIAL	ok	65	P1,P2,P3,P4	114 lines; XDP socket queue ring buffer management. Real circular buffer logic.		Saturating arithmetic for offset calculations; bitwise ops for wrapping.
src/net/xfrm/mod.rs	partial	net/xfrm	7	INDEX	ok	0		Aggregator.		
src/net/xfrm/xfrm_hash.rs	complete	net/xfrm/xfrm_hash.c	90	PARTIAL	ok	60	P1,P3,P4	90 lines; IPSec transform database hash functions.		
src/net/xfrm/xfrm_proc.rs	complete	net/xfrm/xfrm_proc.c	108	PARTIAL	ok	50	P1,P2,P3	108 lines; IPSec transform proc display.		
src/net/xfrm/xfrm_sysctl.rs	complete	net/xfrm/xfrm_sysctl.c	130	PARTIAL	ok	55	P1,P2,P3	130 lines; IPSec transform sysctl handlers.		
src/rust/exports.rs	complete	rust/exports.c	35	CONSTS	ok	10	P1	35 lines; Rust/C export macro and metadata lists. No code logic.		
src/rust/helpers/atomic.rs	complete	rust/helpers/atomic.c	431	CONSTS	ok	5	P1,P2	431 lines (mostly data); atomic operation metadata tables. FAMILIES and OPERATIONS arrays define code-generator templates.		
src/rust/helpers/atomic_ext.rs	complete	rust/helpers/atomic_ext.c	99	CONSTS	ok	10	P1,P2	99 lines; extended atomic operation metadata. No runtime logic.		
src/rust/helpers/auxiliary.rs	complete	rust/helpers/auxiliary.c	41	PARTIAL	ok	60	P3,P4	41 lines; small helper functions; real implementation.		
src/rust/helpers/barrier.rs	complete	rust/helpers/barrier.c	47	SHELL	over	0	P1,P2,P7	Metadata wrapper descriptors only; test validates C source contains declared helpers but no Rust implementation.		
src/rust/helpers/binder.rs	complete	rust/helpers/binder.c	48	SHELL	over	0	P1,P2,P7	Binder helper metadata; maps to 2 C wrapper functions, no Rust logic.		
src/rust/helpers/bitmap.rs	complete	rust/helpers/bitmap.c	33	SHELL	over	0	P1,P2,P7	Bitmap operation metadata only; C file has simple inline wrappers, Rust declares contracts.		
src/rust/helpers/bitops.rs	complete	rust/helpers/bitops.c	77	SHELL	over	0	P1,P2,P7	Bitops metadata: 2 functions described, C has inline wrappers, Rust validates via include_str test.		
src/rust/helpers/blk.rs	complete	rust/helpers/blk.c	41	SHELL	over	0	P1,P2,P7	Block I/O metadata wrapper; no actual Rust implementation.		
src/rust/helpers/bug.rs	complete	rust/helpers/bug.c	41	SHELL	over	0	P1,P2,P7	BUG macro metadata; Rust declares helper contract, C has wrapper function.		
src/rust/helpers/build_assert.rs	complete	rust/helpers/build_assert.c	78	SHELL	over	1	P1,P2,P7	Build-time ABI assertion metadata; trivial helper fn (&&), bulk work is const assertion and string matching test.	Tests assert on C source strings, not behavior.	
src/rust/helpers/build_bug.rs	complete	rust/helpers/build_bug.c	33	SHELL	over	0	P1,P2,P7	BUILD_BUG metadata; metadata validation via include_str.		
src/rust/helpers/clk.rs	complete	rust/helpers/clk.c	95	SHELL	over	0	P1,P2,P7	Clock helper metadata; lists 2 C wrapper functions, validates via test.		
src/rust/helpers/completion.rs	complete	rust/helpers/completion.c	33	SHELL	over	0	P1,P2,P7	Completion metadata wrapper.		
src/rust/helpers/cpu.rs	complete	rust/helpers/cpu.c	33	SHELL	over	0	P1,P2,P7	CPU metadata wrapper.		
src/rust/helpers/cpufreq.rs	complete	rust/helpers/cpufreq.c	33	SHELL	over	0	P1,P2,P7	CPUFreq metadata wrapper.		
src/rust/helpers/cpumask.rs	complete	rust/helpers/cpumask.c	107	SHELL	over	0	P1,P2,P7	13 cpumask helper contracts; all simple C wrappers, Rust provides metadata only.		
src/rust/helpers/cred.rs	complete	rust/helpers/cred.c	41	SHELL	over	0	P1,P2,P7	Credentials metadata wrapper.		
src/rust/helpers/device.rs	complete	rust/helpers/device.c	60	SHELL	over	0	P1,P2,P7	Device helper metadata (2 consts, 2 functions described).		
src/rust/helpers/dma.rs	complete	rust/helpers/dma.c	74	SHELL	over	0	P1,P2,P7	DMA metadata; 1 fn entry, 2 const entries; C has simple wrappers.		
src/rust/helpers/dma_resv.rs	complete	rust/helpers/dma-resv.c	41	SHELL	over	0	P1,P2,P7	DMA reservation lock metadata; claims complete but no Rust logic.	C file 'dma-resv.c' not found in Linux tree (file exists but parity_claim mismatch).	
